address,location/lat,location/lng,phone,reviewsCount,title,totalScore,url,website,category
"69, Bořivojova 1068, Žižkov, 130 00 Praha 3, Czechia",50.08317329999999,14.4501101,+420 733 413 479,697.0,Woodoo,4.3,"https://www.google.com/maps/place/Woodoo/@50.0831733,14.4479214,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94994d36d07b:0x1de1879eb0d2c4ed!8m2!3d50.0831733!4d14.4501101?hl=en",woodoopub.cz,Party
"Haštalská 1077/16, 110 00 Staré Město, Czechia",50.0910568,14.424831400000002,+420 602 624 317,278.0,the Banker's Bar,4.7,"https://www.google.com/maps/place/the+Banker's+Bar/@50.0910568,14.4226427,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94c2003cc859:0xf7bb42629f8b10fe!8m2!3d50.0910568!4d14.4248314?hl=en",bankersbar.cz,Party
"Týnská 10, 110 00 Staré Město, Czechia",50.088606899999995,14.4237577,+420 222 315 165,223.0,Freemasonic Club Pub,4.1,"https://www.google.com/maps/place/Freemasonic+Club+Pub/@50.0886069,14.421569,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ea2af807ef:0x5c368d33048632e!8m2!3d50.0886069!4d14.4237577?hl=en",freemasonic-pub.cz,Party
"V Jámě 5, 110 00 Nové Město, Czechia",50.080125,14.425010999999998,+420 777 862 415,650.0,Kyvadlo - Restaurant - Pub,4.3,"https://www.google.com/maps/place/Kyvadlo+-+Restaurant+-+Pub/@50.080125,14.4228223,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f2a1779dbf:0xff0c23a748fd88ca!8m2!3d50.080125!4d14.425011?hl=en",kyvadlo.com,Restaurant
"Za Poříčskou bránou 14, 186 00 Praha 8-Karlín, Czechia",50.0906563,14.4408593,,155.0,Pub U báby,4.1,"https://www.google.com/maps/place/Pub+U+b%C3%A1by/@50.0906563,14.4386706,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94bdc68921bb:0x5882565e288b60b9!8m2!3d50.0906563!4d14.4408593?hl=en",hospudkaubaby.webnode.cz,Party
"Donská 257/16, 101 00 Praha 10-Vršovice, Czechia",50.071290600000005,14.4472571,+420 603 315 981,129.0,U Rozjetý žáby,4.4,"https://www.google.com/maps/place/U+Rozjet%C3%BD+%C5%BE%C3%A1by/@50.0712906,14.4450684,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9481746e0005:0x88906f8a87e40d8c!8m2!3d50.0712906!4d14.4472571?hl=en",rozjetazaba.cz,Party
"Hořejší nábř. 150 00, 150 00 Praha 5-Smíchov, Czechia",50.0685049,14.411559400000002,+420 735 168 112,4.0,HOAX PUB,5.0,"https://www.google.com/maps/place/HOAX+PUB/@50.0685049,14.4093707,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9519179c2d21:0x8bbd0e27282af469!8m2!3d50.0685049!4d14.4115594?hl=en",hoaxpub.cz,Party
"Francouzská 164, 101 00 Praha 10-Vršovice, Czechia",50.071828000000004,14.4498701,+420 776 805 688,161.0,U STAREJCH HADRŮ,4.7,"https://www.google.com/maps/place/U+STAREJCH+HADR%C5%AE/@50.071828,14.4476814,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9485f0786567:0x6019f4863210755a!8m2!3d50.071828!4d14.4498701?hl=en",hadry.unas.cz,Party
"Seifertova 787/20, 130 00 Praha 3-Žižkov, Czechia",50.084568,14.448019,+420 602 177 858,335.0,ANANAS BANANAS cocktail café bar,4.3,"https://www.google.com/maps/place/ANANAS+BANANAS+cocktail+caf%C3%A9+bar/@50.084568,14.4458303,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94990fc69bdd:0x95ce22b6af2981b4!8m2!3d50.084568!4d14.448019?hl=en",ananas-bananas.cz,Party
"Korunní 105, 130 00 Praha 3-Vinohrady, Czechia",50.0755653,14.454790099999999,+420 734 201 195,466.0,Pivotéka Pivo a párek,4.4,"https://www.google.com/maps/place/Pivot%C3%A9ka+Pivo+a+p%C3%A1rek/@50.0755653,14.4526014,17z/data=!3m1!4b1!4m5!3m4!1s0x470b937d419cc4a1:0xc1596eab99e3e2a7!8m2!3d50.0755653!4d14.4547901?hl=en",pivoaparek.cz,Party
"Trojická, 128 00 Nové Město, Czechia",50.0706101,14.4157764,+420 222 562 855,126.0,U Plavců,4.6,"https://www.google.com/maps/place/U+Plavc%C5%AF/@50.0706101,14.4135877,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945f5cfae31f:0x92eaadff43d47d90!8m2!3d50.0706101!4d14.4157764?hl=en",uplavcu.com,Party
"Londýnská 473/22, 120 00 Praha 2-Vinohrady, Czechia",50.0723281,14.4350983,+420 222 522 775,597.0,Becketts Irish Pub and Restaurant,4.5,"https://www.google.com/maps/place/Becketts+Irish+Pub+and+Restaurant/@50.0723281,14.4329096,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9488eb7016ab:0x865efca168d861de!8m2!3d50.0723281!4d14.4350983?hl=en",irishpubbeckettsprague.com,Restaurant
"Pobřežní 1, 186 00 Praha 8-Karlín, Czechia",50.093484000000004,14.439523000000001,+420 224 842 999,1367.0,Cloud 9 Sky Bar & Lounge,4.5,"https://www.google.com/maps/place/Cloud+9+Sky+Bar+%26+Lounge/@50.093484,14.4373343,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94bebb6fec89:0xae706a56c7ef610b!8m2!3d50.093484!4d14.439523?hl=en",cloud9.cz,Party
"M. Horákové 532/26, 170 00 Praha 7-Holešovice, Czechia",50.0996982,14.429400699999999,+420 778 004 430,2.0,Maškovo pekařství,4.5,"https://www.google.com/maps/place/Ma%C5%A1kovo+peka%C5%99stv%C3%AD/@50.0996982,14.427212,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95bca5dc4061:0x1b26f379d7b39c4a!8m2!3d50.0996982!4d14.4294007?hl=en",pekarstvimasek.cz,Bakery
"tram stop, Revoluční, Dlouhá 1044/23, 110 00 Praha 1, Czechia",50.0919602,14.4270169,+420 725 147 258,7.0,Babiččina spíž - bezlepková pekárna/ Gluten-free bakery,4.7,"https://www.google.com/maps/place/Babi%C4%8D%C4%8Dina+sp%C3%AD%C5%BE+-+bezlepkov%C3%A1+pek%C3%A1rna%2F+Gluten-free+bakery/@50.0919602,14.4248282,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94c1ead02fc3:0x7d5ea01867aa0384!8m2!3d50.0919602!4d14.4270169?hl=en",babiccinaspiz.cz,Bakery
"1, Strakonická 948, Smíchov, 150 00 Praha 5, Czechia",50.0631283,14.4105261,+420 733 338 650,4765.0,The Italians – Wine Food,4.4,"https://www.google.com/maps/place/The+Italians+%E2%80%93+Wine+Food/@50.0631283,14.4083374,17z/data=!3m1!4b1!4m5!3m4!1s0x470b944233b128d5:0x6a7d4f4c1dc5bc35!8m2!3d50.0631283!4d14.4105261?hl=en",theitalians.cz,Restaurant
"Zelená 744/4, 160 00 Praha 6-Bubeneč, Czechia",50.107260600000004,14.3953755,+420 733 259 525,156.0,Chutnoff Bakery & Bistro ( delivery is working),4.4,"https://www.google.com/maps/place/Chutnoff+Bakery+%26+Bistro+(+delivery+is+working)/@50.1072606,14.3931868,17z/data=!3m1!4b1!4m5!3m4!1s0x470b953030b499e1:0xa7157cae836a02d5!8m2!3d50.1072606!4d14.3953755?hl=en",chutnoff.cz,Restaurant
"5. května 798/62, 140 00 Praha 4-Nusle, Czechia",50.0603659,14.4326861,+420 776 201 491,735.0,Krušovická chalupa,4.2,"https://www.google.com/maps/place/Kru%C5%A1ovick%C3%A1+chalupa/@50.0603659,14.4304974,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947ac2c5b455:0x67079c349a68f491!8m2!3d50.0603659!4d14.4326861?hl=en",krusovicka-chalupa.com,Restaurant
"Na Chodovci 3268/1a, 140 00 Praha 4-Spořilov, Czechia",50.05048920000001,14.481964999999999,+420 272 765 683,572.0,První Pivní Tramway,4.4,"https://www.google.com/maps/place/Prvn%C3%AD+Pivn%C3%AD+Tramway/@50.0504892,14.4797763,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93bb1ee8d343:0xc2bdaab053ef45d!8m2!3d50.0504892!4d14.481965?hl=en",prvnipivnitramway.cz,Party
"Jánský vršek 312, 118 00 Malá Strana, Czechia",50.0880602,14.398670000000001,+420 777 698 042,326.0,Kellyxír - alchemical pub / Alchemical Lab Pub,4.3,"https://www.google.com/maps/place/Kellyx%C3%ADr+-+alchemical+pub+%2F+Alchemical+Lab+Pub/@50.0880602,14.3964813,17z/data=!3m1!4b1!4m5!3m4!1s0x470b951dc5e72bf5:0xfe16d2363a1fc92d!8m2!3d50.0880602!4d14.39867?hl=en",kellyxir.cz,Party
"Havelská 500/25, 110 00 Staré Město, Czechia",50.0856249,14.4218315,+420 777 716 313,2590.0,Hooters,3.9,"https://www.google.com/maps/place/Hooters/@50.0856249,14.4196428,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eea9a99291:0x7db921e5cadb4d2d!8m2!3d50.0856249!4d14.4218315?hl=en",hooters.cz,Restaurant
"Nádražní 61/116, 150 00 Praha 5-Smíchov, Czechia",50.071331,14.4047451,+420 257 326 167,1739.0,BEERTIME.pub,4.4,"https://www.google.com/maps/place/BEERTIME.pub/@50.071331,14.4025564,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9457c712b23b:0x24684682fb851b3f!8m2!3d50.071331!4d14.4047451?hl=en",beertime.pub,Restaurant
"Staropramenná 23, 150 00 Praha 5-Smíchov, Czechia",50.0714179,14.406842900000001,+420 257 326 430,623.0,Pivnice Jamajka,4.2,"https://www.google.com/maps/place/Pivnice+Jamajka/@50.0714179,14.4046542,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9457f153ecf3:0x8a31edefefedbed9!8m2!3d50.0714179!4d14.4068429?hl=en",pivnicejamajka.cz,Party
"Lidická 799, 150 00 Praha 5-Smíchov, Czechia",50.0723419,14.4085684,+420 602 946 839,312.0,U Starého lva,4.3,"https://www.google.com/maps/place/U+Star%C3%A9ho+lva/@50.0723419,14.4063797,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f7fb7d6e11:0xc47b5c0036c79116!8m2!3d50.0723419!4d14.4085684?hl=en",menicka.cz,Party
"Nádražní 46, 150 00 Praha 5-Smíchov, Czechia",50.068928,14.406332999999998,+420 721 650 232,614.0,Hostinec U Váhy,4.4,"https://www.google.com/maps/place/Hostinec+U+V%C3%A1hy/@50.068928,14.4041443,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9459d99a10bb:0xf77f42cfafa647b5!8m2!3d50.068928!4d14.406333?hl=en",hostinecuvahy.metro.rest,Party
"Lucemburská 1492/11, 130 00 Vinohrady, Czechia",50.0789471,14.453415099999999,+420 777 755 241,676.0,Fermé,4.6,"https://www.google.com/maps/place/Ferm%C3%A9/@50.0789471,14.4512264,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949d72d32b9f:0x4ea04888934d3c4!8m2!3d50.0789471!4d14.4534151?hl=en",ferme.cz,Party
"Uralská 771/8, 160 00 Praha 6-Bubeneč, Czechia",50.1022276,14.4022262,+420 224 316 886,75.0,Lichtenberg's Bakery,4.7,"https://www.google.com/maps/place/Lichtenberg's+Bakery/@50.1022276,14.4000375,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95267adbae37:0xe44405d43d27ea04!8m2!3d50.1022276!4d14.4022262?hl=en",kdomitoudela.cz,Bakery
"Bělohorská 26, 169 00 Praha 6-Břevnov, Czechia",50.0850926,14.378137599999999,+420 724 002 177,888.0,Moje Kredenc,4.4,"https://www.google.com/maps/place/Moje+Kredenc/@50.0850926,14.3759489,17z/data=!3m1!4b1!4m5!3m4!1s0x470b950e0c5854e7:0x2953e3dc693fc1f!8m2!3d50.0850926!4d14.3781376?hl=en",mojekredenc.cz,Bakery
"Biskupský dvůr 1154, 110 00 Petrská čtvrť, Czechia",50.0908729,14.434621599999998,,19.0,bakery Moravec,4.1,"https://www.google.com/maps/place/bakery+Moravec/@50.0908729,14.4324329,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94bfc702156f:0x9d5e1e54ddbf80c2!8m2!3d50.0908729!4d14.4346216?hl=en",pekarstvimoravec.cz,Bakery
"Jaselská 266/10, 160 00 Praha 6-Bubeneč, Czechia",50.0991785,14.403511600000002,,60.0,La Forme,4.8,"https://www.google.com/maps/place/La+Forme/@50.0991785,14.4013229,17z/data=!3m1!4b1!4m5!3m4!1s0x470b957775bf950b:0xe3f2de4b1cc2dc3a!8m2!3d50.0991785!4d14.4035116?hl=en",laforme.cz,Bakery
"21, Haštalská 757, Staré Město, 110 00 Praha, Czechia",50.0914481,14.425907800000001,+420 607 773 350,134.0,Perníčkův sen,4.5,"https://www.google.com/maps/place/Pern%C3%AD%C4%8Dk%C5%AFv+sen/@50.0914481,14.4237191,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94c1faa2f683:0x2c8113a0dd6f60d6!8m2!3d50.0914481!4d14.4259078?hl=en",pernickuvsen.cz,Bakery
"Pekařská 598/1, 158 00 Praha 5-Jinonice, Czechia",50.056597,14.341594599999999,+420 251 175 111,96.0,United Bakeries a.s.,3.8,"https://www.google.com/maps/place/United+Bakeries+a.s./@50.056597,14.3394059,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95ed872b9d79:0xafe7e3a56040bf99!8m2!3d50.056597!4d14.3415946?hl=en",united-bakeries.cz,Bakery
"Štěpánská 537, 120 00 Nové Město, Czechia",50.07672279999999,14.4243211,+420 776 112 728,7.0,bakery Pivák,1.7,"https://www.google.com/maps/place/bakery+Piv%C3%A1k/@50.0767228,14.4221324,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f33665eadf:0xd395d7cc07fbca8a!8m2!3d50.0767228!4d14.4243211?hl=en",pivnirohlik.cz,Bakery
"Karlova 147, 110 00 Staré Město, Czechia",50.086051899999994,14.418543,+420 211 221 409,213.0,TRDLO,3.8,"https://www.google.com/maps/place/TRDLO/@50.0860519,14.4163543,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eed5e3e6f1:0x4db3009f431709b8!8m2!3d50.0860519!4d14.418543?hl=en",trdlokarluvmost.business.site,Bakery
"nám. J. z Poděbrad 1, 130 00 Praha 3-Vinohrady, Czechia",50.0771899,14.449062300000001,,1.0,Ječmínek,5.0,"https://www.google.com/maps/place/Je%C4%8Dm%C3%ADnek/@50.0771899,14.4468736,17z/data=!3m1!4b1!4m5!3m4!1s0x470b955290937497:0x80b973406d304a54!8m2!3d50.0771899!4d14.4490623?hl=en",pekarstvijecminek.cz,Bakery
"Vladislavova 1390/17, 110 00 Nové Město, Czechia",50.0807305,14.420914800000002,+420 727 969 818,1403.0,The Dutch Pub - Steak & Burger,4.3,"https://www.google.com/maps/place/The+Dutch+Pub+-+Steak+%26+Burger/@50.0807305,14.4187261,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f20bdcf82d:0x4294128d12c18676!8m2!3d50.0807305!4d14.4209148?hl=en",dutchpub.cz,Restaurant
"5, Novotného lávka 200, Staré Město, 110 00 Praha, Czechia",50.0855484,14.4138087,+420 222 220 502,1575.0,Ice Pub,4.1,"https://www.google.com/maps/place/Ice+Pub/@50.0855484,14.41162,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e58e8afbff:0x901a30ea62a3fbbf!8m2!3d50.0855484!4d14.4138087?hl=en",icepubprague.cz,Party
"Staroměstské nám. 29, 110 00 Staré Město, Czechia",50.0865,14.4202,+420 224 213 807,1509.0,Black Angel's Bar,4.5,"https://www.google.com/maps/place/Black+Angel's+Bar/@50.0865,14.4180113,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e933710a9f:0x92d61c6e4c718dec!8m2!3d50.0865!4d14.4202?hl=en",blackangelsbar.com,Party
"Balbínova 1, 120 00 Vinohrady, Czechia",50.076845,14.433527400000001,+420 775 597 000,658.0,NUBEERBAR - craft beer & burgers,4.5,"https://www.google.com/maps/place/NUBEERBAR+-+craft+beer+%26+burgers/@50.076845,14.4313387,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948e618f96c5:0xb38f613b87a4c281!8m2!3d50.076845!4d14.4335274?hl=en",nubeerbar.cz,Party
"Štěpánská 650/23, 110 00 Nové Město, Czechia",50.0777687,14.4247082,+420 266 316 028,334.0,Londoners - Sports Bar,4.0,"https://www.google.com/maps/place/Londoners+-+Sports+Bar/@50.0777687,14.4225195,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f32a483843:0x47844f55caf1e085!8m2!3d50.0777687!4d14.4247082?hl=en",londoners.cz,Party
"Husova 228/17 Staré Město Praha 1 Praha 1, 110 00 Praha 1, Czechia",50.0858565,14.4180513,+420 222 221 111,3183.0,Golden Tiger,4.5,"https://www.google.com/maps/place/Golden+Tiger/@50.0858565,14.4158626,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ef243e4465:0x63c9b2f113a7ad88!8m2!3d50.0858565!4d14.4180513?hl=en",uzlatehotygra.cz,Party
"Vinohradská 63, 120 00 Praha 2-Vinohrady, Czechia",50.0772014,14.4428913,+420 702 058 007,673.0,The bottom of the bag,4.5,"https://www.google.com/maps/place/The+bottom+of+the+bag/@50.0772014,14.4407026,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948b284a3b05:0x17c7798f046ba9c5!8m2!3d50.0772014!4d14.4428913?hl=en",dnopytle.cz,Party
"Karlovo nám. 28/559, 120 00 Nové Město, Czechia",50.077126899999996,14.4213709,+420 222 232 779,840.0,The Pub & Grill No.1,4.2,"https://www.google.com/maps/place/The+Pub+%26+Grill+No.1/@50.0771269,14.4191822,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f3a0e89b15:0xb22ffa2deb232fed!8m2!3d50.0771269!4d14.4213709?hl=en",thepubandgrill.cz,Restaurant
"Lidická 337/30, 150 00 Praha 5-Smíchov, Czechia",50.07239179999999,14.4059555,+420 227 031 892,1076.0,Andělský pivovar,4.4,"https://www.google.com/maps/place/And%C4%9Blsk%C3%BD+pivovar/@50.0723918,14.4037668,17z/data=!3m1!4b1!4m5!3m4!1s0x470b956f141aa413:0x60ce390839ed8a27!8m2!3d50.0723918!4d14.4059555?hl=en",andelskypivovar.cz,Party
"Smetanovo nábř. 205, 110 00 Staré Město, Czechia",50.0850176,14.413994800000001,+420 732 330 912,5407.0,Prague Beer Museum,4.4,"https://www.google.com/maps/place/Prague+Beer+Museum/@50.0850176,14.4118061,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ea75b51be7:0x2d7ae400e7b1700!8m2!3d50.0850176!4d14.4139948?hl=en",praguebeermuseum.com,Party
"Sokolská 1788/60, 120 00 Nové Město, Czechia",50.0760936,14.429369199999998,+420 607 888 836,817.0,Šenkovna Fine Wine Pub,4.5,"https://www.google.com/maps/place/%C5%A0enkovna+Fine+Wine+Pub/@50.0760936,14.4271805,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948c43aee70f:0x6cd8a9bc142de21c!8m2!3d50.0760936!4d14.4293692?hl=en",senkovnapub.cz,Party
"U Radnice 6, 110 00 Staré Město, Czechia",50.087328799999995,14.419267499999998,+420 224 236 363,806.0,Pubs U kata,3.7,"https://www.google.com/maps/place/Pubs+U+kata/@50.0873288,14.4170788,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e927409217:0xa96f6f0b337eb995!8m2!3d50.0873288!4d14.4192675?hl=en",pivniceukata.cz,Party
"Balbínova 323, 120 00 Vinohrady, Czechia",50.07689439999999,14.433939,+420 723 889 143,534.0,Balbín poetic pub,4.6,"https://www.google.com/maps/place/Balb%C3%ADn+poetic+pub/@50.0768944,14.4317503,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948e60973847:0xd6dcd2280779072d!8m2!3d50.0768944!4d14.433939?hl=en",balbinka.cz,Party
"Radlická 520/117, 158 00 Praha 5-Jinonice, Czechia",50.0475643,14.354722899999999,+420 601 558 806,1213.0,Golden Pacific Café,4.0,"https://www.google.com/maps/place/Golden+Pacific+Caf%C3%A9/@50.0475643,14.3525342,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ea45a15be1:0xe5a20bea80cc10e5!8m2!3d50.0475643!4d14.3547229?hl=en",goldenpacificcafe.com,Restaurant
"Bakery 1, 155 00 Praha 5-Smíchov, Czechia",50.0735696,14.403530199999999,+420 777 179 504,,Odkolek,,"https://www.google.com/maps/place/Odkolek/@50.0735696,14.4013415,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f8911343dd:0x2059873cd1d85053!8m2!3d50.0735696!4d14.4035302?hl=en",odkolek.cz,Bakery
"Vězeňská 8, 110 00 Staré Město, Czechia",50.0903278,14.421911600000001,+420 241 431 348,216.0,PEKÁRNA Nostress Bakery,4.7,"https://www.google.com/maps/place/PEK%C3%81RNA+Nostress+Bakery/@50.0903278,14.4197229,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9551ce56bf6f:0xb08e628688925757!8m2!3d50.0903278!4d14.4219116?hl=en",nostress.cz,Bakery
"Golčova 1/4, 148 00 Praha-Kunratice, Czechia",50.012566299999996,14.4817541,+420 603 805 641,2.0,Pekařství ve tvrzi,5.0,"https://www.google.com/maps/place/Peka%C5%99stv%C3%AD+ve+tvrzi/@50.0125663,14.4795654,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9182f655ee6d:0x3f76e615f641c36e!8m2!3d50.0125663!4d14.4817541?hl=en",pekarstvivetvrzi.cz,Bakery
"Ukrajinská 304, 101 00 Praha 10-Vršovice, Czechia",50.0647539,14.4479125,+420 739 542 323,19.0,Mr. Baker,2.6,"https://www.google.com/maps/place/Mr.+Baker/@50.0647539,14.4457238,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93807f4b3dc1:0xd380b08f6fbe402b!8m2!3d50.0647539!4d14.4479125?hl=en",mrbaker.cz,Bakery
"Josefov CZ, Bílkova 6/8, Staré Město, 110 00 Praha 1, Czechia",50.090870100000004,14.4200361,+420 222 310 620,363.0,Mansson's Bakery,4.3,"https://www.google.com/maps/place/Mansson's+Bakery/@50.0908701,14.4178474,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e82537c8d7:0xf12f7eccad576265!8m2!3d50.0908701!4d14.4200361?hl=en",mansson-bakery.com,Bakery
"Štěpánská 538/11, 120 00 Nové Město, Czechia",50.0766745,14.4242484,+420 773 685 510,104.0,Gossip Bar,4.7,"https://www.google.com/maps/place/Gossip+Bar/@50.0766745,14.4220597,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95911f5642c9:0x964926afb137757f!8m2!3d50.0766745!4d14.4242484?hl=en",gossipbar.cz,Party
"Trojická 1912, 128 00 Nové Město, Czechia",50.0708333,14.416389,+420 224 919 710,776.0,U Suchý Dásně,4.2,"https://www.google.com/maps/place/U+Such%C3%BD+D%C3%A1sn%C4%9B/@50.0708333,14.4142003,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945f60e796b3:0xf2657a197b9afd05!8m2!3d50.0708333!4d14.416389?hl=en",suchadasen.cz,Party
"Rostovská 39/21, 101 00 Praha 10-Vršovice, Czechia",50.0687105,14.450861300000001,+420 271 741 246,341.0,Gulliver,4.3,"https://www.google.com/maps/place/Gulliver/@50.0687105,14.4486726,17z/data=!3m1!4b1!4m5!3m4!1s0x470b937fcfe61c93:0xa0f13231fe2b5056!8m2!3d50.0687105!4d14.4508613?hl=en",gulliverbar.cz,Restaurant
"Vratislavova 68/19, 128 00 Praha 2, Czechia",50.066500399999995,14.4190211,+420 730 528 366,141.0,Hostinec U Zlaté kotvy,4.5,"https://www.google.com/maps/place/Hostinec+U+Zlat%C3%A9+kotvy/@50.0665004,14.4168324,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945e1c02b217:0xec3761be3d373f00!8m2!3d50.0665004!4d14.4190211?hl=en",hostinecuzlatekotvy.cz,Party
"Oldřichova 465/40, 128 00 Praha 2-Vinohrady, Czechia",50.065583700000005,14.4293981,,63.0,Brácha Na Triku,4.7,"https://www.google.com/maps/place/Br%C3%A1cha+Na+Triku/@50.0655837,14.4272094,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9463a23aca1b:0x1568a47eb7cba437!8m2!3d50.0655837!4d14.4293981?hl=en",brachanatriku.cz,Party
"Týn 639/1, 110 00 Staré Město, Czechia",50.0880486,14.423407000000001,+420 777 770 230,2918.0,The Dubliner Irish Bar,4.4,"https://www.google.com/maps/place/The+Dubliner+Irish+Bar/@50.0880486,14.4212183,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e97d8a1fc3:0xb7b2e05868b6c4de!8m2!3d50.0880486!4d14.423407?hl=en",aulddubliner.cz,Party
"Mikovcova 581, 120 00 Vinohrady, Czechia",50.076519700000006,14.4315943,+420 777 309 929,410.0,Placebo Bar,4.1,"https://www.google.com/maps/place/Placebo+Bar/@50.0765197,14.4294056,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948c28dfa0b7:0xf9e2701544ef5fe!8m2!3d50.0765197!4d14.4315943?hl=en",placebopub.com,Party
"Na Bělidle 27, 150 00 Praha 5-Anděl, Czechia",50.0715645,14.4058356,+420 602 660 601,689.0,Hells Bells Rockin' Pub,4.5,"https://www.google.com/maps/place/Hells+Bells+Rockin'+Pub/@50.0715645,14.4036469,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9457e8531ce9:0x8a46f7ccdaaf6d7e!8m2!3d50.0715645!4d14.4058356?hl=en",hellsbells.cz,Party
"U Obecního dvora 794/4, 110 00 Staré Město, Czechia",50.091042200000004,14.4232598,+420 224 818 851,938.0,The James Joyce,4.6,"https://www.google.com/maps/place/The+James+Joyce/@50.0910422,14.4210711,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e9e060110b:0x51270921da4dea96!8m2!3d50.0910422!4d14.4232598?hl=en",jamesjoyceprague.cz,Party
"Staroměstské nám. 10, 110 00 Staré Město, Czechia",50.088409399999996,14.4217234,+420 602 608 628,1418.0,Caffrey's Irish Bar,4.2,"https://www.google.com/maps/place/Caffrey's+Irish+Bar/@50.0884094,14.4195347,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e930f409db:0xd46a3cbce77bbffa!8m2!3d50.0884094!4d14.4217234?hl=en",caffreys.cz,Party
"Bozděchova 758, 150 00 Praha 5-Anděl, Czechia",50.0703,14.403215,+420 602 688 177,683.0,Cyril's Pub,3.7,"https://www.google.com/maps/place/Cyril's+Pub/@50.0703,14.4010263,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9457ab042573:0xeb11831a29f8212!8m2!3d50.0703!4d14.403215?hl=en",cyrilspub.cz,Restaurant
"Krymská 126, 101 00 Praha 10-Vršovice, Czechia",50.0715845,14.447034200000001,+420 273 134 609,907.0,Bad Flash Bar,4.5,"https://www.google.com/maps/place/Bad+Flash+Bar/@50.0715845,14.4448455,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948171aa98f5:0xab2435841c970824!8m2!3d50.0715845!4d14.4470342?hl=en",badflash.cz,Party
"Táborská 389/49, 140 00 Praha 4-Nusle, Czechia",50.062861700000006,14.4398265,+420 602 295 403,875.0,Bašta neighborhood brewery,4.6,"https://www.google.com/maps/place/Ba%C5%A1ta+neighborhood+brewery/@50.0628617,14.4376378,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947eaca2f3c9:0x1197b5bd57cb052f!8m2!3d50.0628617!4d14.4398265?hl=en",ubansethu.cz,Party
"Rytířská 406/10, 110 00 Staré Město, Czechia",50.0841848,14.4213459,+420 272 661 778,1325.0,McCarthy's Irish Pub,4.4,"https://www.google.com/maps/place/McCarthy's+Irish+Pub/@50.0841848,14.4191572,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ec27ec6a93:0x7232a8c1f34d8db3!8m2!3d50.0841848!4d14.4213459?hl=en",mccarthys.cz,Party
